order_id,restaurant_id,customer_id,order_date,order_time,delivery_time,total_cost,item_count,payment_method,customer_rating
38091319,76328ab4,6382de68,2024-01-12,13:49,28,1938.16,8,UPI,3.1
ca308dc4,f4fb2de3,52341ecf,2024-10-23,13:59,47,1215.65,8,COD,3.5
40fef124,2fb269f9,f2cb9bf0,2024-12-24,1:54,47,1876.24,4,Net Banking,4.3
022eb089,fa055ed4,71651481,2024-08-14,7:58,25,1683.63,5,Wallet,1.8
df932508,9.98E+08,f2515996,2024-11-11,5:49,88,1418.63,2,Net Banking,2.2
36232721,3001185,7909e38f,2024-04-02,3:31,78,582.6,2,Wallet,4.3
76394ca3,5aba5a33,0e63f3a5,2024-04-22,16:39,68,1804.86,3,UPI,2.9
99925c9c,78565057,2866e816,2024-06-22,2:07,36,1828.16,8,UPI,1.3
19d922aa,606db467,0043b63c,2024-09-19,8:35,73,1722.58,8,UPI,4
83811f89,b20eb992,54ceddf4,2024-04-09,6:21,57,1721.84,7,UPI,2
11729637,b61f2a9e,ec913d8d,2024-10-02,23:18,57,202.63,3,COD,2.9
84afd6eb,45de4a55,64dabced,2024-02-01,16:35,48,1620.73,1,UPI,4.8
e8d6912a,44837d80,a84802fb,2024-12-25,13:26,27,464.34,5,Net Banking,1.9
d3f2492d,d9c56a1e,316c40f6,2024-10-06,13:27,25,870.2,5,Net Banking,1.9
e87e1231,d115b7b9,f296def7,2024-01-21,2:06,35,688.54,9,UPI,4.6
45048280,5628c140,a4825bf7,2024-04-26,0:22,74,1112.1,4,Credit Card,2.8
235c4d76,c318e94b,c8a6387e,2024-12-24,5:18,52,143.99,7,Credit Card,4.3
75554706,eb6fce5b,237f6af3,2024-06-04,4:09,67,339.98,10,Credit Card,3.1
ba069587,7421de9a,c316144e,2024-09-14,21:28,38,1136.51,10,Wallet,4.7
179999a2,6903437e,0bb7bdef,2024-03-16,19:03,83,1006.11,4,Wallet,1.1
40167538,e222e302,099851a5,2024-10-16,2:14,37,1830.99,6,UPI,2.6
424de714,0d392883,0ceb0556,2024-12-20,8:55,90,1872.05,8,COD,2.8
f16df3f4,668d09b6,ad25e512,2024-01-15,5:39,39,761.28,4,Net Banking,4.3
bb4505ac,c030655d,99cd3970,2024-11-22,6:03,58,1896.07,4,Credit Card,4.6
4b51a4cd,8180e6e2,32be79b2,2024-08-07,4:10,15,1869.33,2,Net Banking,2.6
511120f0,fdff7f61,c90e8b01,2024-11-26,7:49,37,919.71,4,Wallet,2.1
aa49f095,6903437e,92a54e23,2024-08-22,1:57,65,1255.47,7,UPI,1.5
d5d4b612,cd2a813f,a404fe48,2024-10-19,16:01,76,894.46,9,COD,3
ff64fd26,7a6b060d,02bd7c67,2024-11-15,19:56,88,1793.05,7,Net Banking,3.8
6cfb61ab,d6ee2ff4,86876b9f,2024-10-01,19:12,32,1805.72,6,Net Banking,4
21dc8c7a,7975f2ee,87245213,2024-02-12,17:01,64,242.99,7,COD,3.3
748eaccb,ba107b1d,c4f7e864,2024-11-06,18:53,47,563.57,6,COD,2.2
bbc68f38,dddddf29,ad5abba0,2024-06-21,10:31,63,830.6,4,UPI,2.9
9408dfff,c867f4c3,791cacb0,2024-02-07,11:39,40,862.87,9,Wallet,1.1
b3f74275,818ac424,12817fc0,2024-08-25,2:43,37,750.09,3,COD,1.1
3259fbd6,c5fe740c,6a9d82fc,2024-01-16,22:19,62,138.39,6,UPI,4.7
94577d52,02df79eb,32615f15,2024-12-09,0:35,59,1753.36,9,Credit Card,3.7
890642a2,71098659,15d93f8f,2024-10-26,16:51,41,203.43,9,Credit Card,4.4
e53d6954,f6a4fedc,5311db3f,2024-06-22,19:44,66,1363.49,8,Credit Card,2.8
fabaaf95,28450860,b1a8b839,2024-03-17,7:33,21,1163.61,4,Credit Card,1.4
9d7c95e9,5bf5607c,c5d7888c,2024-03-06,3:52,74,1241.35,10,Net Banking,1.5
bd5772ba,8e495fe4,15c4a3fe,2024-04-03,0:10,25,1544.73,3,Credit Card,4.8
dd26d177,23075295,00e8eeca,2024-07-25,21:57,36,672.77,3,COD,1.6
29baaac2,bff0bb92,1be574a5,2024-08-19,23:48,63,497,9,Wallet,3.5
f72f0e28,a59b82a8,00d687b2,2024-04-01,21:22,18,356.02,10,Wallet,4.5
123fa1a5,991915d7,ccc7886e,2024-08-01,6:54,45,183.86,3,Credit Card,5
4d4c74f6,c2dd51cf,5967295c,2024-04-24,14:59,45,501.17,6,Net Banking,3.2
566dbf39,62249dbf,df101b4a,2024-01-10,22:12,61,1567.51,8,UPI,2.1
361eee06,6f8a9f60,c26f94b8,2024-09-03,10:50,19,1128.95,8,Credit Card,1
d036c079,9a241a8f,4445eeb9,2024-03-11,1:44,24,1210.96,7,Net Banking,4.2
5b49c49a,72e541fb,913521dc,2024-10-25,15:45,20,1207.8,5,Net Banking,3.7
dbadfd33,4d50d203,fc0665b6,2024-06-06,4:28,31,904.03,5,Credit Card,3.8
b8ad2367,cdc4d7ec,9d23c491,2024-03-11,22:55,25,706.88,1,Credit Card,3.3
6f6ba0fa,ce114fee,68cc4d55,2024-10-18,0:48,37,127.06,10,Net Banking,4.4
52211496,3b052e56,cbd2c87e,2024-08-14,12:11,81,533.09,5,UPI,4.2
80a7dde0,4acc3617,cb02b3e5,2024-10-13,1:34,63,1848.7,2,Net Banking,1.9
9722321,fd7a63eb,8e1c30bc,2024-05-07,13:37,73,1428.54,8,UPI,3.7
4bb694da,5440dc43,f5d7ce90,2024-08-05,18:52,76,710.92,4,Credit Card,1.3
bfe9052b,9f137e8a,4c360d96,2024-03-13,9:36,51,314.39,9,UPI,2.4
1fcde391,3d59878b,9dc1020e,2024-01-20,6:48,67,1020.54,3,Wallet,2.6
cb8c44eb,eb4d18c6,8ea98e7b,2024-10-12,12:31,22,379.5,9,COD,1
b7ccc3dc,e54e0518,88ff7602,2024-10-23,4:57,17,1745.24,6,Wallet,4
b9731d64,041f63d9,8f881f4c,2024-05-19,16:40,58,1898.35,2,UPI,3.7
89439079,b12c27be,553b5b5a,2024-07-15,2:39,62,1500.74,3,UPI,2
b40eb673,4c130690,89df1243,2024-11-10,5:17,15,1214.09,3,Credit Card,4.7
42c55dbb,0f558c3e,fd956d13,2024-03-26,2:12,63,978.47,1,Wallet,2
2478b658,3146ef85,c8da69bf,2024-01-16,1:14,30,1728.99,6,UPI,4.7
7200547b,9fffa8c9,c4bced2b,2024-11-26,22:26,30,393.72,8,Credit Card,3
1d8872f2,c317908c,96c11682,2024-10-25,2:20,27,528.48,9,Wallet,4.9
b3c2546c,581e8723,966a51aa,2024-08-03,7:15,61,1210.73,5,UPI,4.2
f55a8e58,f8e51c71,29a34741,2024-09-22,16:13,87,702.02,1,COD,2.2
48573513,440ffda9,19263a79,2024-12-02,14:58,71,471.87,6,COD,2.1
4ba268a0,405ed20c,2f3d5858,2024-05-11,4:10,83,1227.41,5,UPI,2.6
994826ad,674dfaa6,b977f3f9,2024-08-26,2:21,87,133.7,5,COD,1.7
80b7ff1c,3146ef85,3199c6be,2024-09-10,12:16,42,894.08,4,COD,2.1
4a29f704,2c3cc546,c3c75ade,2024-06-26,22:13,80,1802.43,1,Wallet,1.8
70320d11,59a3bc14,f6973884,2024-06-01,11:02,87,1740.7,5,Net Banking,2.6
f7147f62,94e70589,e33dec3e,2024-06-18,21:55,22,1944.87,5,Credit Card,1.7
903a24ab,d56c5b5e,6e69290d,2024-08-22,1:23,27,783.04,7,Wallet,4.9
6076111b,a726efd4,2e8b6f92,2024-12-12,5:34,87,630.62,4,Wallet,4
a5e49372,733a1a91,2da37e91,2024-09-27,12:12,49,1057.45,6,Credit Card,2.3
abb2c501,537b38f9,a3b6cfa8,2024-10-17,11:46,63,1657.96,5,UPI,2.8
66bf840a,8133dda0,6134af8b,2024-03-10,23:58,71,1658.3,10,UPI,1.3
6e427112,dfb8f48c,d1d5b661,2024-04-20,6:04,27,530.94,10,COD,3.3
eb8661f8,60723d0e,ca59d723,2024-02-22,2:36,59,252.55,6,Wallet,3.5
b7a1a8d0,d9e2c443,592cad04,2024-06-18,21:56,25,870.67,9,UPI,3.3
9b362c78,331effe2,9aa0351c,2024-04-28,20:57,63,1002.59,9,Credit Card,1.9
ba5691ff,bd857157,7b5203d7,2024-10-11,7:44,26,1095.32,2,UPI,3.7
8db8f7bd,84e6c455,c6574429,2024-10-05,15:03,90,244.12,2,COD,1.7
37dc27c9,ea525a43,b6355b18,2024-11-28,23:50,85,828.74,8,Wallet,3.9
a7657a34,a961a847,017c4f6a,2024-04-15,7:21,36,1138.03,10,Wallet,1.4
39487394,fc2e99c5,19abae01,2024-08-16,4:47,62,1552.36,10,Credit Card,2.8
b257bf1a,71af43be,3293846d,2024-10-09,16:26,67,1794.53,6,Wallet,3
ed0a0b0f,57c584c5,175e0aad,2024-02-22,19:02,66,1430.59,3,COD,4.3
d0c59284,77f59689,0fab3add,2024-08-21,22:56,46,429.77,6,UPI,2.3
035c7fa1,78dddfb3,582a65d0,2024-02-25,1:06,22,1958.73,6,COD,4.9
7c4a2b54,6436832c,96c80096,2024-10-09,20:12,58,1545.09,2,COD,4
990679cb,9bff4316,035ac98b,2024-02-15,20:38,82,1958.39,2,Net Banking,3.1
8935ff7c,7a6b060d,9bf79f85,2024-11-09,1:46,72,1586.82,5,COD,1.2
140af0ee,3ef529e5,94a042d6,2024-09-28,20:12,17,1095.04,10,UPI,2.4
78d79093,9b3e0802,911c183b,2024-12-27,4:34,50,231.68,2,UPI,2
825d5f5b,174b3d72,6a4c3d59,2024-03-02,22:07,61,179.23,10,UPI,4.4
bc7ff2ef,4622bca4,6f2c1227,2024-10-24,1:31,30,417.49,2,Net Banking,1
313cd201,c1f112de,662c5ef0,2024-06-10,2:28,44,654.54,10,UPI,4.9
d71f7233,2c89fe67,cc261d86,2024-09-16,3:24,16,214.43,4,Net Banking,3.5
8119c1e5,79e303d1,fe43ca7f,2024-01-24,8:22,85,560.46,8,UPI,3.3
d9105607,eb6fce5b,b73b2e6a,2024-10-11,4:08,63,977.35,4,COD,3.6
be17cae3,5a38fde9,74a7c6ea,2024-04-21,14:21,86,1540.17,8,Credit Card,1.1
3db4deff,3ef529e5,4788fc52,2024-06-23,19:23,35,407.12,10,UPI,4.4
71998432,4fa55034,9b71498a,2024-01-18,14:59,69,1488.89,3,Net Banking,2.2
7b23ea3b,9ef924b6,52460cc3,2024-11-07,10:37,77,1374.6,6,Wallet,2.3
396f4d3c,43979058,cd68a99e,2024-10-15,2:52,16,1137.48,5,Credit Card,1.2
3fba4f3f,4622bca4,fea7ee43,2024-03-07,18:52,51,1564.97,3,Net Banking,4.6
fe39a423,f32a3aad,85d08a58,2024-01-02,11:59,45,1881.86,10,UPI,1.9
23604dbd,c71efa45,382450a9,2024-03-27,6:43,35,1128.73,1,UPI,1.1
6b1d89e0,122cbcc2,40e1e402,2024-08-25,8:33,68,1728.07,1,Credit Card,3.5
ee7cc5a9,368c8202,c324268e,2024-08-19,7:39,36,1495.2,6,Wallet,2.2
f4626aaa,2c3cc546,611fc812,2024-12-04,11:39,75,625.44,5,Credit Card,4
d52a3bd7,ee6e78d8,74a81c7f,2024-03-26,3:41,77,485.02,4,UPI,2.6
1ca9c92a,78dddfb3,c1028829,2024-03-12,2:05,60,832.44,8,Net Banking,3.9
fb076197,da404b28,794f98ae,2024-04-14,18:56,81,665.38,6,Credit Card,4.8
5ee2e0ee,93c01c5b,7d2447e0,2024-03-16,5:09,16,472.85,4,COD,4.7
50644a8b,b09f66d7,dd59b091,2024-06-06,17:26,20,525.41,3,Credit Card,3.7
a28ebb73,fd9d762b,16df186f,2024-03-23,9:03,39,1438.4,8,UPI,1.2
2225cebe,f5c4c840,1f54f928,2024-08-04,5:51,72,1275.89,1,Net Banking,1.2
5454c9a3,e11f3ddf,7aae7c86,2024-09-26,16:27,72,364.42,3,UPI,3.2
92fc4dbf,39189b6c,3324313,2024-06-18,5:08,52,606.95,10,COD,1.3
de66a11a,5662c0df,74d97f3b,2024-03-09,18:18,49,878.25,8,Credit Card,1.4
850d295a,b7d2e9fd,b69bc426,2024-12-13,22:46,44,1053.15,1,UPI,2.2
0857e980,77f59689,1d972f6c,2024-07-23,22:36,16,405.63,4,Wallet,2
1a20dd63,127057ad,fb2b12b7,2024-11-03,5:27,40,1603.51,8,COD,3.3
fd152fc1,64003853,5a927775,2024-06-16,5:19,15,443.85,1,COD,2.6
d28eb57b,368c8202,0032588a,2024-06-10,14:35,90,666.82,4,Wallet,1.6
bdafa155,2bf57503,a5073008,2024-03-17,22:50,56,494.16,6,Net Banking,2.2
d3037ec4,3535b075,7ea46a74,2024-09-27,7:04,89,1161.81,5,COD,1
b12c855b,1c6eb160,495b837e,2024-10-23,9:16,75,1328.1,4,Net Banking,3.4
0ce25fa5,1cc20309,c309ead7,2024-05-04,5:02,27,338.88,6,UPI,1.4
2ccf1386,fa055ed4,9218020e,2024-07-24,10:05,31,1836.52,7,Credit Card,3.4
a87e61af,1935fe99,d5e7d0d4,2024-06-27,11:08,73,774.02,3,Net Banking,3.9
988190d2,02df79eb,046821fe,2024-10-03,5:14,86,1374.98,5,UPI,4
1f54e9b7,8e495fe4,205a8405,2024-09-21,5:27,58,318.22,8,Net Banking,2.4
20afbda9,04a74418,f54a8aed,2024-09-26,11:17,45,390.02,10,Wallet,3.7
f7142410,9ac148bf,ee3725a0,2024-02-27,0:35,23,727,5,UPI,3.5
df95770f,71ea6563,1601987f,2024-07-04,6:12,45,1325.41,7,Wallet,1.1
d4d17488,06bbd4b4,96b7d1ed,2024-04-11,20:32,56,1849.13,7,COD,2.2
671086df,e85b5df7,5abe390c,2024-11-04,6:42,61,809.65,5,Credit Card,1.3
46862ef4,76328ab4,2438f8a3,2024-03-12,14:22,34,1535.3,8,UPI,3.9
d9ad9a41,696dae98,e0ee4c47,2024-04-16,6:41,62,883.84,8,UPI,2.5
5fd1dd0d,c2dd51cf,1fb8fc51,2024-05-03,2:53,83,772.97,3,Wallet,4.4
f5c48df5,81aa2acc,f59e5cc9,2024-01-11,11:45,23,1816.57,3,Credit Card,1.5
25384eb0,b20eb992,7e0d2b44,2024-05-24,23:45,65,1815.57,9,Net Banking,4.9
8213d401,a80c0410,a68cb43d,2024-11-04,5:46,56,1214.97,3,Wallet,4.8
961ad09c,4910ebd8,839182fd,2024-12-25,20:04,55,1903.67,1,Net Banking,2.6
d553cf7a,041f63d9,c4fc26e0,2024-01-20,11:11,42,1068.86,1,UPI,3
f65e8a71,3751ee4c,aeb5b401,2024-12-19,21:36,18,551.19,9,COD,1.3
2da54ea6,8e495fe4,e43ed8d3,2024-04-20,6:24,72,249.88,4,Wallet,3.5
37e1ed4d,9.98E+08,3f43c2f6,2024-06-18,3:14,62,397.04,3,Net Banking,4.8
962e27a7,7dbcbb29,a6002741,2024-01-25,1:48,15,1559.83,9,Credit Card,2.3
15f17322,8133dda0,c4b7eaf8,2024-05-12,10:38,41,995.15,2,UPI,4.1
96fdfb74,ccb7be4e,75e23812,2024-08-19,6:20,33,753.98,1,Wallet,3.1
de84f063,1ccce844,d89530f3,2024-11-15,20:01,18,995.96,8,Wallet,1.2
2509ae51,f8e51c71,46f68152,2024-03-23,8:33,45,837.24,2,UPI,2.1
9eb7ac20,754bea84,b54d01df,2024-10-22,23:51,82,1635.97,9,Net Banking,2.5
a70d3deb,b61f2a9e,99f62a18,2024-05-25,22:55,35,144.64,6,Wallet,1.9
c4fe7ef0,3988bf2c,ba85dd18,2024-10-16,14:35,52,318.8,5,UPI,3.6
dc8eb5fb,14493b77,91fb9bb4,2024-12-19,1:19,39,720.32,6,Net Banking,1.3
b0d87d69,179a3485,84b0bb33,2024-10-16,16:14,41,1931.28,2,Wallet,2.8
2529ae89,42142ee5,ccbcdc36,2024-02-07,1:19,72,1742.2,4,Net Banking,2.7
e02933a9,78805df4,a75037ce,2024-10-21,16:03,23,1502.06,7,COD,1.6
17e0d1b2,a6e2078c,f0383a64,2024-03-08,19:20,80,861.63,5,Net Banking,1
86f7a6b4,c71efa45,9042e44e,2024-12-11,17:26,85,570.1,4,COD,4.4
6382ff4a,19b0294a,0795cb0c,2024-06-14,11:34,58,867.94,2,UPI,2.1
aaf6dc52,3751ee4c,edb5ac0d,2024-06-07,8:58,66,661.79,7,COD,4
909a450b,24efe3fc,ee4a30db,2024-04-08,21:13,18,619.52,2,UPI,4.2
7b9f0fd0,cf8681ce,22425f7e,2024-09-13,22:38,64,1671.38,1,UPI,4.8
ca90aee0,87ba0b62,74b75336,2024-09-26,6:49,79,694.07,3,UPI,1.8
5809b59b,4d8c2e99,0600114d,2024-12-12,19:33,74,974.14,2,UPI,4.3
5ccdcae2,674dfaa6,37e7b740,2024-02-18,8:04,72,774.22,10,COD,2.6
14b9777c,73572274,cef0660a,2024-05-09,23:50,29,1094.48,3,Wallet,2.5
a7239d48,9c96439c,7d6d81b8,2024-08-23,1:35,16,1878.15,9,Wallet,2.8
dee99fa7,cd2a813f,16e5c2c0,2024-12-03,5:57,41,1606.25,1,Wallet,4.5
c0239f4a,67a95931,3297bffe,2024-02-22,2:12,66,1165.83,1,Wallet,2.7
8a843992,1cc20309,1d60c4b1,2024-11-23,11:08,67,1059.21,6,Credit Card,1.4
cf2d1774,8d06cc24,1cd19754,2024-09-12,10:50,55,1984.81,8,Credit Card,3.7
faab1d9a,5440dc43,261021be,2024-01-12,15:34,23,781.99,2,Wallet,1.1
cec4148c,ce114fee,3ba229f7,2024-07-03,4:40,25,1435.08,6,Wallet,1.4
eddba6db,78565057,ed75c288,2024-06-14,18:45,60,1363.69,6,Wallet,3.5
b954c4fc,c19c6dfd,3f5cb60c,2024-02-11,0:55,74,215.75,7,UPI,1.9
86c9b734,174b3d72,40b4bf22,2024-08-23,0:50,48,1902.14,6,UPI,1.2
05127d2c,4b7d8a2a,6aca2af7,2024-05-09,11:09,62,489.91,8,Credit Card,3.3
8c7f865e,1969672f,56d98d52,2024-08-04,20:40,24,1378.86,6,Credit Card,2.6
8dd5a329,8e495fe4,b41335bd,2024-09-28,17:58,83,903.73,3,Credit Card,5
5e2064d5,ba107b1d,8c808bea,2024-07-20,7:45,89,1913.17,5,Net Banking,3.6
86d5c0fb,e79218d9,2f584860,2024-06-22,11:56,42,320.29,4,Net Banking,3.4
14ff43dc,0dad23ff,016a0596,2024-06-03,1:20,52,735.56,8,Credit Card,2.6
a3b56b18,870f6ec5,a887c8f8,2024-05-25,0:58,45,1445.59,10,Wallet,2.1
fd2f430b,e11f3ddf,dda676b0,2024-08-02,0:05,21,253.48,9,Wallet,4.8
c8bbda35,db7c0362,7bd14dd4,2024-02-19,6:50,38,646.1,8,Wallet,1.7
6c919639,7cfc6e28,433ca2ce,2024-09-17,1:11,55,1729.84,7,Net Banking,1.6
7acfdd81,3da5daa9,d0a9c466,2024-03-12,4:32,17,815.3,1,COD,4.9
4d8992dd,eb174c1f,f8dda0b6,2024-09-05,10:15,64,626.78,7,UPI,1.6
b2017f26,958d0a73,2d8120de,2024-10-17,19:24,65,1376.85,1,COD,4.3
4.51E+68,2a7a8abf,7f5733dd,2024-06-08,4:46,88,1270.24,6,COD,4.2
087d9cc8,f5c4c840,a4c2f378,2024-01-19,0:56,52,889.64,1,UPI,4.5
b078705e,c21dbf54,caf30595,2024-08-13,22:33,47,501.8,7,UPI,2.9
e4438dda,58def9e8,5e81f45a,2024-06-14,18:32,90,874.77,10,Net Banking,2.5
71198fbc,7e7abb6c,a628b040,2024-04-17,9:56,72,1643.87,7,Credit Card,3.6
e70721fa,369bf88e,f7a7a5a3,2024-01-12,8:50,23,1950.57,1,UPI,4.9
e55db106,8c3f5029,4d3f3ee7,2024-01-02,6:39,38,1605.71,4,UPI,4.9
0122d98e,14fc6669,2010048a,2024-12-20,8:43,54,1807,1,Credit Card,1.5
c1a18742,1ca17571,1cdbee7a,2024-11-27,16:03,82,1791.22,9,Net Banking,2.8
3b78a8f4,266301b8,7bb870fe,2024-02-28,21:08,80,1443.78,8,Credit Card,2.5
bf8e14e1,faff1bf4,1d49af5a,2024-04-06,11:15,22,1503.53,9,UPI,4.6
d05757d4,70f4dfa8,fa8a7ca1,2024-03-11,5:12,88,1350.27,5,Credit Card,2.2
b07da775,3d59878b,211a6d3b,2024-09-10,20:36,40,1642.98,2,Net Banking,4.1
c84908e3,8bb9a4b0,63b86c26,2024-04-04,23:39,85,952.99,5,Wallet,2.4
9e3bb726,3ebed339,dfe992d2,2024-11-23,20:56,46,1312.27,1,Net Banking,3.5
edc52e5c,0e7248ea,f9d728db,2024-07-24,10:55,67,1126.79,2,COD,2.3
fe582c93,220de01b,2b3e7d1e,2024-12-20,6:28,41,1355.67,1,Credit Card,1.5
47d0f4e9,55c18a95,5b7bdd1f,2024-04-27,1:23,51,589.49,10,COD,4.5
d1633e17,39189b6c,4e7d5b6a,2024-05-04,13:44,21,129.66,3,COD,2.3
5a419c28,ea5d7890,49383a69,2024-04-12,16:08,65,457.54,4,COD,3.8
5c5b4b3f,34cfd9fa,a6b0623b,2024-10-07,18:48,53,683.09,2,Wallet,4.1
10eb9a42,19b0294a,28c5f056,2024-08-22,7:12,69,1216.56,6,Wallet,3.9
cf061e40,a8e96359,deee293d,2024-05-25,9:37,17,1830.38,1,Wallet,3.1
93ab6f7c,0ae349c2,d7e91ed2,2024-07-14,15:01,81,1178.84,6,Net Banking,4.9
e1e1230d,fc6028ff,d83900f3,2024-03-27,23:16,24,1031.25,5,UPI,1.9
f5d1bb55,b37bb876,8fd3c9bd,2024-12-13,12:31,76,879.31,10,COD,2.4
f613248e,e19f39b7,a06d2d26,2024-09-20,1:07,56,835.94,3,Net Banking,2.5
963af9ba,958d0a73,09ba9a83,2024-03-11,1:13,66,1598.71,2,Wallet,4.1
eba470dc,eab30c2f,28e6b6e8,2024-08-03,16:37,30,1029.22,8,Net Banking,2.7
baf69faa,0969abfd,72460382,2024-10-02,8:09,69,860.44,9,Net Banking,2.1
99bccdb7,60ebcd14,c951ec3c,2024-04-27,20:55,27,543.77,6,COD,1.9
8a081935,fcd19837,d75a8b16,2024-08-05,18:36,29,429.53,4,Credit Card,1.4
61ef89b0,2850b98f,924eda10,2024-04-11,10:44,75,1817.18,1,Credit Card,4.8
c2e083bf,ff28abb5,2fe038c4,2024-04-02,9:01,36,1749.89,5,COD,2.4
81765ca2,612e24e0,235c8e73,2024-09-09,0:09,22,604.85,2,UPI,3.8
c675f321,8bb9a4b0,6163e7b7,2024-02-08,1:57,89,1079.35,8,Wallet,3.3
6f1fc472,1d9ef47d,6f9a546d,2024-10-01,23:52,23,1019.31,7,Credit Card,4.4
2124a1d0,df911fc2,c58a8bb7,2024-10-09,11:41,75,754.75,8,COD,1.7
22e99d1f,228796c5,cd739576,2024-04-15,0:42,49,1988.9,3,Wallet,1.9
27b6a11d,d92b984c,304671f1,2024-06-09,6:43,28,1254.69,9,Net Banking,2.5
c88fd00f,b9c58717,ccf1cf22,2024-08-21,21:51,31,1819.35,3,COD,3.7
59bcf3c3,4fa55034,3b60593b,2024-07-08,11:07,23,750.87,1,UPI,2.5
0bbc2f5b,72e541fb,cf55863b,2024-05-25,22:52,56,1730.68,5,COD,4.8
a5f36a3c,8060001b,3b415806,2024-07-20,23:03,64,603.55,5,Net Banking,1.9
1ac83fba,958d0a73,97228c60,2024-04-19,22:54,36,1733.42,7,Wallet,1.1
5865c5e3,d15946a3,988c55d7,2024-03-27,4:29,30,480.85,4,COD,2.8
1b11b63f,f5e8e8a9,a45846a5,2024-03-16,6:39,26,226.14,2,Credit Card,2.9
bec045bc,d56c5b5e,50892402,2024-11-22,3:03,53,1608.85,2,COD,3.7
ca2dc12a,4bfd980c,b46bc37a,2024-04-12,9:45,77,1590.51,1,Wallet,2.1
a6b98607,c977a5f5,231d2888,2024-02-14,10:55,47,1908.42,6,Wallet,1.6
48a992bb,c1f72d98,51c96ac5,2024-06-02,10:40,67,1363.65,1,UPI,1.6
f64db6a4,2555af08,d946080e,2024-07-23,5:57,32,1427.77,2,Credit Card,4.6
b32f32ce,e2cb1c1a,94fed4c8,2024-12-27,2:28,20,934.72,9,Net Banking,2.4
79665c46,1bac8755,5ae93b4e,2024-04-15,23:51,62,1171.92,7,Net Banking,3.2
3f08adf8,127057ad,488268cd,2024-06-08,0:37,63,851.54,8,Net Banking,2.5
5b8e76ee,8f1605c1,3e160512,2024-08-07,10:18,71,1923.17,2,Wallet,1.3
1c7c1a9a,9409fecd,99c1d4da,2024-06-11,22:59,48,1662.62,2,COD,2.4
caf4abd5,f39e5ccb,0882773d,2024-06-25,19:59,28,398.04,2,Credit Card,1.2
2bae6352,8d06cc24,c41a783a,2024-12-07,1:54,15,1080.45,3,COD,4.9
ff53dd9d,70c91766,aa8f3909,2024-04-24,18:45,39,291.83,2,UPI,4.8
019d09d7,ea525a43,f0b73ff7,2024-06-26,21:46,48,1907.08,2,Wallet,4.8
caf27eb4,a6220936,bb37f562,2024-09-09,16:34,69,1213.93,8,COD,2.5
7539d918,9f137e8a,4ace937a,2024-12-05,11:04,53,1970.96,6,COD,2.2
4c3269f7,fa055ed4,c137b714,2024-04-08,1:24,67,1028.56,10,UPI,4.8
863d970e,0acdd646,e3f6c936,2024-03-23,16:21,15,785.11,2,Wallet,2.3
c2f078d9,15626d86,72f64364,2024-11-28,18:50,41,579.15,6,Credit Card,4.7
f3fbf773,f146994a,6b447c9b,2024-01-06,0:05,44,625.71,3,Credit Card,4.8
79f15e43,d2c59e6e,2d6cc1a4,2024-10-08,12:47,48,889.08,5,Credit Card,1.7
909cc06c,5eafb4ee,80b96cef,2024-11-04,11:38,68,782.7,6,Wallet,3.7
ab0b38e3,f75a4fd0,c919fc87,2024-09-18,9:19,38,1967.77,4,Credit Card,3.2
ffb6e165,15626d86,9875611b,2024-04-13,0:05,86,1899.33,10,UPI,1.2
e1986dff,266301b8,fb83602e,2024-03-09,8:36,57,1095.61,8,COD,3.6
16414556,179a3485,2a38cf74,2024-10-25,11:43,55,1948.19,10,Net Banking,5
0e7b0498,49d9a0f2,d9cd9e7c,2024-03-13,6:21,38,333.82,5,Wallet,4.4
7e8c9ced,8a76a7ee,3bdca83a,2024-05-09,11:55,25,353.81,1,COD,3.8
77f375b7,9c80db76,2e76b3d5,2024-07-28,2:13,75,753.23,2,Credit Card,1.9
bfb77a7a,70c91766,b81d9489,2024-06-23,6:11,79,249.73,1,COD,2
a911089f,d0b43dbe,1aeead56,2024-07-21,19:44,35,163.61,9,Net Banking,4.7
4ef20715,09316a70,049b1e45,2024-02-11,5:32,72,1446.94,2,Net Banking,4.9
d449cd0d,aabdedd3,121ec261,2024-06-24,9:40,15,997.59,9,UPI,4.9
a925d5fe,4b0b530b,2c29140e,2024-10-28,14:30,56,648.9,7,Wallet,2.5
1fd78907,89262461,82ef853d,2024-07-05,0:56,71,242.88,4,Credit Card,4.6
83d3df04,4e924a53,96bbeed2,2024-03-28,21:30,58,957.51,5,Credit Card,1.3
6cd95c58,62026a9a,24a84c7e,2024-12-16,12:24,50,1602.65,4,UPI,3.5
e3ba4885,6b25818f,1387a2b5,2024-09-21,11:27,66,240.88,10,Wallet,3.5
2c1f1d20,c030655d,a9b5b99b,2024-10-12,3:05,47,920.95,2,Wallet,1.2
6536af08,4910ebd8,37e1890c,2024-12-19,2:50,36,1681.32,10,COD,2.3
a1a2a23f,220de01b,65d059a9,2024-11-02,20:57,71,1447.49,2,Net Banking,5
d5d43bb4,c867f4c3,3609bf2c,2024-03-02,12:47,29,1322.93,7,Wallet,4.3
c71da881,08ba20de,18d657b8,2024-06-22,23:46,42,1929.36,7,Credit Card,1.9
94101c55,d9e2c443,50e0d7a9,2024-08-12,18:26,82,1340.25,7,Net Banking,4
5e991546,60ebcd14,edea0df4,2024-04-26,20:38,61,812.28,7,Net Banking,1.4
